PO Line ID,GR Posting Date,GR Effective Quantity
"4800410975-3",2025-09-30 00:00:00.000,29.00
"4800410979-1",2025-09-30 00:00:00.000,30.00
"4800410991-1",2025-09-30 00:00:00.000,30.00
"4800410991-2",2025-09-30 00:00:00.000,30.00
"4800410991-3",2025-09-30 00:00:00.000,30.00
"4800410994-1",2025-09-30 00:00:00.000,30.00
"4800410998-1",2025-09-30 00:00:00.000,30.00
"4800410998-1",2025-11-17 00:00:00.000,0.00
"4800410998-2",2025-09-30 00:00:00.000,30.00
"4800410998-2",2025-11-17 00:00:00.000,0.00
"4800411003-1",2025-09-30 00:00:00.000,30.00
"4800411019-1",2025-09-30 00:00:00.000,30.00
"4800411019-2",2025-09-30 00:00:00.000,30.00
"4800411019-3",2025-09-30 00:00:00.000,30.00
"4800411035-1",2025-09-30 00:00:00.000,30.00
"4800411035-2",2025-09-30 00:00:00.000,30.00
"4800411035-3",2025-09-30 00:00:00.000,30.00
"4800411038-1",2025-09-30 00:00:00.000,30.00
"4800411055-1",2025-09-30 00:00:00.000,30.00
"4800411055-2",2025-09-30 00:00:00.000,30.00
"4800411067-1",2025-09-30 00:00:00.000,30.00
"4800411076-1",2025-09-30 00:00:00.000,30.00
"4800411076-2",2025-09-30 00:00:00.000,30.00
"4800411083-1",2025-09-30 00:00:00.000,30.00
"4800411106-1",2025-10-29 00:00:00.000,30.00
"4800411126-1",2025-09-29 00:00:00.000,30.00
"4800411164-1",2025-09-29 00:00:00.000,30.00
"4800411165-1",2025-11-09 00:00:00.000,30.00
"4800411185-1",2025-11-05 00:00:00.000,10.00
"4800411190-1",2025-09-30 00:00:00.000,30.00
"4800411247-2",2025-10-29 00:00:00.000,1.00
"4800411247-3",2025-10-29 00:00:00.000,1.00
"4800411623-2",2025-09-30 00:00:00.000,0.00
"4800411623-4",2025-09-30 00:00:00.000,0.00
"4800411623-5",2025-09-30 00:00:00.000,0.00
"4800411624-1",2025-09-30 00:00:00.000,1.00
"4800411624-2",2025-09-30 00:00:00.000,1.00
"4800411644-1",2025-09-30 00:00:00.000,1.00
"4800411659-1",2025-09-30 00:00:00.000,1.00
"4800411659-2",2025-09-30 00:00:00.000,1.00
"4800411661-1",2025-09-30 00:00:00.000,30.00
"4800411662-1",2025-09-30 00:00:00.000,30.00
"4800411662-2",2025-09-30 00:00:00.000,30.00
"4800411662-3",2025-09-30 00:00:00.000,31.00
"4800411663-1",2025-09-30 00:00:00.000,30.00
"4800411663-2",2025-09-30 00:00:00.000,30.00
"4800411663-3",2025-09-30 00:00:00.000,30.00
"4800411666-1",2025-09-30 00:00:00.000,30.00
"4800411685-1",2025-11-10 00:00:00.000,6.00
"4800411685-2",2025-11-10 00:00:00.000,6.00
"4800411685-3",2025-11-10 00:00:00.000,12.00
"4800411685-4",2025-11-10 00:00:00.000,12.00
"4800411703-1",2025-09-30 00:00:00.000,30.00
"4800411704-1",2025-09-30 00:00:00.000,15.60
"4800411741-1",2025-09-30 00:00:00.000,1.00
"4800411741-2",2025-09-30 00:00:00.000,1.00
"4800411741-3",2025-09-30 00:00:00.000,1.00
"4800411873-1",2025-11-13 00:00:00.000,3.00
"4800411873-2",2025-11-13 00:00:00.000,1.00
"4800411873-3",2025-11-13 00:00:00.000,2.00
"4800411873-4",2025-11-13 00:00:00.000,1.00
"4800411877-1",2025-09-30 00:00:00.000,30.00
"4800412303-1",2025-09-30 00:00:00.000,31.00
"4800412303-2",2025-09-30 00:00:00.000,31.00
"4800412303-3",2025-09-30 00:00:00.000,31.00
"4800412303-4",2025-09-30 00:00:00.000,31.00
"4800412421-1",2025-10-09 00:00:00.000,50.00
"4800412502-1",2025-11-18 00:00:00.000,12.00
"4800412517-1",2025-11-18 00:00:00.000,12.00
"4800412517-2",2025-11-18 00:00:00.000,1.00
"4800412784-1",2025-11-04 00:00:00.000,1.00
"4800412784-10",2025-11-04 00:00:00.000,4.00
"4800412784-2",2025-11-04 00:00:00.000,1.00
"4800412784-3",2025-11-04 00:00:00.000,1.00
"4800412784-4",2025-11-04 00:00:00.000,1.00
"4800412784-5",2025-11-04 00:00:00.000,1.00
"4800412784-6",2025-11-04 00:00:00.000,1.00
"4800412784-7",2025-11-04 00:00:00.000,1.00
"4800412784-8",2025-11-04 00:00:00.000,4.00
"4800412784-9",2025-11-04 00:00:00.000,4.00
"4800413098-1",2025-10-09 00:00:00.000,1.00
"4800413593-1",2025-10-02 00:00:00.000,9.00
"4800413593-2",2025-10-02 00:00:00.000,3.00
"4800413593-3",2025-10-02 00:00:00.000,12.00
"4800413628-1",2025-10-02 00:00:00.000,7.36
"4800413628-2",2025-10-02 00:00:00.000,1.00
"4800413649-1",2025-10-02 00:00:00.000,7.00
"4800413649-2",2025-10-02 00:00:00.000,1.90
"4800413649-3",2025-10-02 00:00:00.000,2.00
"4800413649-4",2025-10-02 00:00:00.000,2.00
"4800413702-1",2025-10-31 00:00:00.000,1.00
"4800413702-2",2025-10-31 00:00:00.000,1.00
"4800415286-1",2025-10-13 00:00:00.000,1.00
"4800415286-2",2025-10-13 00:00:00.000,1.00
"4800415320-1",2025-10-13 00:00:00.000,6.00
"4800415320-2",2025-10-13 00:00:00.000,1.00
"4800415320-3",2025-10-13 00:00:00.000,1.00
"4800415335-1",2025-10-15 00:00:00.000,1.00
"4800415879-1",2025-10-07 00:00:00.000,1.00
"4800416031-1",2025-11-05 00:00:00.000,6.00
"4800416031-2",2025-11-05 00:00:00.000,6.00
"4800416031-3",2025-11-05 00:00:00.000,6.00
"4800416031-4",2025-11-05 00:00:00.000,6.00
"4800416043-1",2025-10-31 00:00:00.000,1.00
"4800416043-1",2025-11-07 00:00:00.000,-1.00
"4800416043-1",2025-11-12 00:00:00.000,1.00
"4800416047-1",2025-11-24 00:00:00.000,1.00
"4800416047-10",2025-11-24 00:00:00.000,30.00
"4800416047-11",2025-11-24 00:00:00.000,1.00
"4800416047-12",2025-11-24 00:00:00.000,1.00
"4800416047-13",2025-11-24 00:00:00.000,0.20
"4800416047-14",2025-11-24 00:00:00.000,10.00
"4800416047-15",2025-11-24 00:00:00.000,1.00
"4800416047-16",2025-11-24 00:00:00.000,20.00
"4800416047-17",2025-11-24 00:00:00.000,16.00
"4800416047-18",2025-11-24 00:00:00.000,16.00
"4800416047-2",2025-11-24 00:00:00.000,1.00
"4800416047-3",2025-11-24 00:00:00.000,1.00
"4800416047-4",2025-11-24 00:00:00.000,30.00
"4800416047-5",2025-11-24 00:00:00.000,3.00
"4800416047-6",2025-11-24 00:00:00.000,1.00
"4800416047-7",2025-11-24 00:00:00.000,3.00
"4800416047-8",2025-11-24 00:00:00.000,8.00
"4800416047-9",2025-11-24 00:00:00.000,6.00
"4800416118-1",2025-10-16 00:00:00.000,1.00
"4800416118-2",2025-10-16 00:00:00.000,1.00
"4800416118-3",2025-10-16 00:00:00.000,2.00
"4800416118-4",2025-10-16 00:00:00.000,1.00
"4800416135-1",2025-10-10 00:00:00.000,4.00
"4800416135-2",2025-10-10 00:00:00.000,5.00
"4800416135-3",2025-10-10 00:00:00.000,1.00
"4800416135-4",2025-10-10 00:00:00.000,6.00
"4800416244-1",2025-10-06 00:00:00.000,10.00
"4800416244-2",2025-10-06 00:00:00.000,10.00
"4800416244-3",2025-10-06 00:00:00.000,10.00
"4800416244-4",2025-10-06 00:00:00.000,20.00
"4800416287-1",2025-10-20 00:00:00.000,50.00
"4800416407-1",2025-10-06 00:00:00.000,6.00
"4800416581-1",2025-10-26 00:00:00.000,2.00
"4800416581-2",2025-10-10 00:00:00.000,8.00
"4800416918-1",2025-10-23 00:00:00.000,1.00
"4800417101-1",2025-10-03 00:00:00.000,1.00
"4800417234-1",2025-11-26 00:00:00.000,2.00
"4800417234-2",2025-11-26 00:00:00.000,1.00
"4800417802-1",2025-11-21 00:00:00.000,2.00
"4800417802-2",2025-11-21 00:00:00.000,2.00
"4800418535-1",2025-10-05 00:00:00.000,30.00
"4800418535-2",2025-10-05 00:00:00.000,30.00
"4800418537-1",2025-10-16 00:00:00.000,30.00
"4800418551-1",2025-10-16 00:00:00.000,30.00
"4800418890-1",2025-10-03 00:00:00.000,1.00
"4800418890-2",2025-10-03 00:00:00.000,1.00
"4800419443-1",2025-10-11 00:00:00.000,1.00
"4800419566-1",2025-10-08 00:00:00.000,1.00
"4800419566-1",2025-10-28 00:00:00.000,1.00
"4800419566-2",2025-10-08 00:00:00.000,6.00
"4800419566-3",2025-10-08 00:00:00.000,10.00
"4800419566-4",2025-10-08 00:00:00.000,1.00
"4800419566-5",2025-10-08 00:00:00.000,12.00
"4800420332-1",2025-10-14 00:00:00.000,1.00
"4800420370-1",2025-10-14 00:00:00.000,1.00
"4800420370-2",2025-10-14 00:00:00.000,8.00
"4800420544-1",2025-10-23 00:00:00.000,1.00
"4800420544-2",2025-10-23 00:00:00.000,1.00
"4800423392-1",2025-10-27 00:00:00.000,1.00
"4800423392-2",2025-10-27 00:00:00.000,1.00
"4800423531-1",2025-10-29 00:00:00.000,31.00
"4800423531-1",2025-11-25 00:00:00.000,-31.00
"4800423531-10",2025-10-29 00:00:00.000,1.00
"4800423531-10",2025-11-25 00:00:00.000,-1.00
"4800423531-11",2025-10-29 00:00:00.000,1.00
"4800423531-11",2025-11-25 00:00:00.000,-1.00
"4800423531-12",2025-10-29 00:00:00.000,1.00
"4800423531-12",2025-11-25 00:00:00.000,-1.00
"4800423531-13",2025-10-29 00:00:00.000,1.00
"4800423531-13",2025-11-25 00:00:00.000,-1.00
"4800423531-14",2025-10-29 00:00:00.000,1.00
"4800423531-14",2025-11-25 00:00:00.000,-1.00
"4800423531-15",2025-10-29 00:00:00.000,1.00
"4800423531-15",2025-11-25 00:00:00.000,-1.00
"4800423531-2",2025-10-29 00:00:00.000,31.00
"4800423531-2",2025-11-25 00:00:00.000,-31.00
"4800423531-3",2025-10-29 00:00:00.000,31.00
"4800423531-3",2025-11-25 00:00:00.000,-31.00
"4800423531-4",2025-10-29 00:00:00.000,31.00
"4800423531-4",2025-11-25 00:00:00.000,-31.00
"4800423531-5",2025-10-29 00:00:00.000,1.00
"4800423531-5",2025-11-25 00:00:00.000,-1.00
"4800423531-6",2025-10-29 00:00:00.000,1.00
"4800423531-6",2025-11-25 00:00:00.000,-1.00
"4800423531-7",2025-10-29 00:00:00.000,1.00
"4800423531-7",2025-11-25 00:00:00.000,-1.00
"4800423531-8",2025-10-29 00:00:00.000,1.00
"4800423531-8",2025-11-25 00:00:00.000,-1.00
"4800423531-9",2025-10-29 00:00:00.000,1.00
"4800423531-9",2025-11-25 00:00:00.000,-1.00
"4800423566-1",2025-10-05 00:00:00.000,30.00
"4800423589-1",2025-10-29 00:00:00.000,8.00
"4800423589-2",2025-10-29 00:00:00.000,8.00
"4800423619-1",2025-10-20 00:00:00.000,25.00
"4800423619-10",2025-10-20 00:00:00.000,2.00
"4800423619-11",2025-10-20 00:00:00.000,2.00
"4800423619-12",2025-10-20 00:00:00.000,2.00
"4800423619-13",2025-10-20 00:00:00.000,8.00
"4800423619-14",2025-10-20 00:00:00.000,8.00
"4800423619-15",2025-10-20 00:00:00.000,1.00
"4800423619-2",2025-10-20 00:00:00.000,10.00
"4800423619-3",2025-10-20 00:00:00.000,10.00
"4800423619-4",2025-10-20 00:00:00.000,10.00
"4800423619-5",2025-10-20 00:00:00.000,12.00
"4800423619-6",2025-10-20 00:00:00.000,12.00
"4800423619-7",2025-10-20 00:00:00.000,20.00
"4800423619-8",2025-10-20 00:00:00.000,20.00
"4800423619-9",2025-10-20 00:00:00.000,20.00
"4800423647-1",2025-10-29 00:00:00.000,31.00
"4800423647-2",2025-10-29 00:00:00.000,31.00
"4800423647-3",2025-10-29 00:00:00.000,31.00
"4800423647-4",2025-10-29 00:00:00.000,31.00
"4800423647-4",2025-11-04 00:00:00.000,-31.00
"4800423647-4",2025-11-09 00:00:00.000,31.00
"4800423743-1",2025-10-03 00:00:00.000,1.00
"4800423743-2",2025-10-03 00:00:00.000,1.00
"4800423750-1",2025-10-03 00:00:00.000,1.00
"4800423750-2",2025-10-03 00:00:00.000,1.00
"4800423756-1",2025-10-06 00:00:00.000,1.00
"4800423756-2",2025-10-06 00:00:00.000,1.00
"4800423760-1",2025-10-06 00:00:00.000,1.00
"4800423760-2",2025-10-06 00:00:00.000,1.00
"4800423808-1",2025-10-09 00:00:00.000,2.00
"4800423812-1",2025-10-16 00:00:00.000,1.00
"4800423817-1",2025-10-31 00:00:00.000,1.00
"4800423817-2",2025-10-31 00:00:00.000,1.00
"4800423858-1",2025-10-17 00:00:00.000,1.00
"4800423925-1",2025-10-08 00:00:00.000,6.00
"4800424381-1",2025-10-29 00:00:00.000,31.00
"4800424381-2",2025-10-29 00:00:00.000,31.00
"4800424381-3",2025-10-29 00:00:00.000,31.00
"4800424636-1",2025-10-31 00:00:00.000,31.00
"4800425252-1",2025-11-03 00:00:00.000,31.00
"4800425252-2",2025-11-03 00:00:00.000,31.00
"4800426578-1",2025-10-28 00:00:00.000,1.00
"4800426997-1",2025-10-29 00:00:00.000,4.00
"4800427758-1",2025-10-20 00:00:00.000,1.00
"4800427758-2",2025-10-20 00:00:00.000,1.00
"4800427851-1",2025-10-31 00:00:00.000,1.00
"4800427851-2",2025-10-31 00:00:00.000,6.00
"4800427932-1",2025-10-13 00:00:00.000,31.00
"4800427986-1",2025-10-29 00:00:00.000,30.00
"4800427986-1",2025-11-05 00:00:00.000,1.00
"4800427986-2",2025-10-29 00:00:00.000,30.00
"4800427986-2",2025-11-05 00:00:00.000,1.00
"4800427986-3",2025-10-29 00:00:00.000,30.00
"4800427986-3",2025-11-05 00:00:00.000,1.00
"4800428052-1",2025-10-29 00:00:00.000,31.00
"4800428343-1",2025-10-29 00:00:00.000,600.00
"4800428343-2",2025-10-29 00:00:00.000,600.00
"4800428343-3",2025-10-29 00:00:00.000,30.00
"4800428397-1",2025-10-31 00:00:00.000,31.00
"4800428397-2",2025-10-31 00:00:00.000,31.00
"4800428397-3",2025-10-31 00:00:00.000,31.00
"4800428397-4",2025-10-31 00:00:00.000,2.00
"4800428397-5",2025-10-31 00:00:00.000,2.00
"4800428397-6",2025-10-31 00:00:00.000,31.00
"4800428404-1",2025-10-31 00:00:00.000,30.00
"4800428404-2",2025-10-31 00:00:00.000,30.00
"4800428404-3",2025-10-31 00:00:00.000,30.00
"4800428404-4",2025-10-31 00:00:00.000,2.00
"4800428404-5",2025-10-31 00:00:00.000,2.00
"4800428404-6",2025-10-31 00:00:00.000,30.00
"4800428465-1",2025-10-09 00:00:00.000,1.00
"4800428512-1",2025-10-29 00:00:00.000,31.00
"4800428512-2",2025-10-29 00:00:00.000,31.00
"4800428512-3",2025-10-29 00:00:00.000,31.00
"4800428512-4",2025-10-29 00:00:00.000,31.00
"4800428512-5",2025-10-29 00:00:00.000,31.00
"4800428512-6",2025-10-29 00:00:00.000,31.00
"4800428882-1",2025-10-29 00:00:00.000,31.00
"4800428971-1",2025-10-29 00:00:00.000,31.00
"4800428971-2",2025-10-29 00:00:00.000,31.00
"4800429024-1",2025-10-29 00:00:00.000,31.00
"4800429024-2",2025-10-29 00:00:00.000,31.00
"4800429205-1",2025-10-16 00:00:00.000,3.00
"4800429205-2",2025-10-16 00:00:00.000,3.00
"4800429205-3",2025-10-16 00:00:00.000,1.00
"4800429205-4",2025-10-16 00:00:00.000,1.00
"4800429205-5",2025-10-16 00:00:00.000,1.00
"4800429244-1",2025-10-29 00:00:00.000,31.00
"4800429284-1",2025-10-29 00:00:00.000,31.00
"4800429311-1",2025-10-29 00:00:00.000,31.00
"4800429360-1",2025-10-29 00:00:00.000,31.00
"4800429410-1",2025-10-26 00:00:00.000,1.00
"4800429612-1",2025-11-25 00:00:00.000,1.00
"4800429612-2",2025-11-25 00:00:00.000,1.00
"4800429612-3",2025-11-25 00:00:00.000,1.00
"4800429612-4",2025-11-25 00:00:00.000,4.00
"4800429612-5",2025-11-25 00:00:00.000,1.00
"4800429612-6",2025-11-25 00:00:00.000,1.00
"4800429648-1",2025-10-29 00:00:00.000,15.60
"4800429666-1",2025-10-13 00:00:00.000,1.00
"4800429666-2",2025-10-13 00:00:00.000,1.00
"4800429666-3",2025-10-13 00:00:00.000,1.00
"4800430055-1",2025-11-06 00:00:00.000,1.00
"4800430055-2",2025-11-06 00:00:00.000,1.00
"4800430288-1",2025-10-31 00:00:00.000,31.00
"4800430596-1",2025-10-31 00:00:00.000,31.00
"4800430800-1",2025-10-31 00:00:00.000,1.00
"4800430800-2",2025-10-31 00:00:00.000,1.00
"4800430838-1",2025-10-31 00:00:00.000,31.00
"4800430859-1",2025-10-31 00:00:00.000,31.00
"4800430901-1",2025-10-29 00:00:00.000,31.00
"4800430901-2",2025-10-29 00:00:00.000,31.00
"4800430927-1",2025-10-31 00:00:00.000,31.00
"4800431123-1",2025-10-30 00:00:00.000,31.00
"4800431774-1",2025-10-15 00:00:00.000,4.00
"4800431779-1",2025-10-13 00:00:00.000,4.00
"4800431811-1",2025-10-13 00:00:00.000,5.00
"4800431856-1",2025-10-09 00:00:00.000,1.00
"4800431856-2",2025-10-09 00:00:00.000,1.00
"4800431856-3",2025-10-09 00:00:00.000,1.00
"4800431856-4",2025-10-09 00:00:00.000,1.00
"4800431856-5",2025-10-09 00:00:00.000,1.00
"4800432073-1",2025-10-22 00:00:00.000,2.00
"4800432140-1",2025-10-16 00:00:00.000,6.00
"4800432140-2",2025-10-16 00:00:00.000,10.00
"4800432140-3",2025-10-16 00:00:00.000,10.00
"4800432176-1",2025-10-31 00:00:00.000,31.00
"4800432176-1",2025-11-11 00:00:00.000,-14.00
"4800432176-2",2025-10-31 00:00:00.000,31.00
"4800432176-2",2025-11-11 00:00:00.000,-14.00
"4800432176-3",2025-10-31 00:00:00.000,31.00
"4800432176-3",2025-11-11 00:00:00.000,-14.00
"4800432176-4",2025-10-31 00:00:00.000,31.00
"4800432176-4",2025-11-11 00:00:00.000,-14.00
"4800432176-5",2025-10-31 00:00:00.000,31.00
"4800432176-5",2025-11-11 00:00:00.000,-3.00
"4800432176-6",2025-10-31 00:00:00.000,31.00
"4800432176-6",2025-11-11 00:00:00.000,-3.00
"4800432384-1",2025-10-20 00:00:00.000,1375.03
"4800432384-2",2025-10-20 00:00:00.000,41.25
"4800432398-1",2025-10-07 00:00:00.000,64.17
"4800432398-2",2025-10-07 00:00:00.000,1.93
"4800432437-1",2025-10-07 00:00:00.000,171.23
"4800432551-1",2025-10-28 00:00:00.000,620.00
"4800432551-2",2025-10-28 00:00:00.000,620.00
"4800432551-3",2025-10-28 00:00:00.000,31.00
"4800432551-4",2025-10-28 00:00:00.000,1.00
"4800433032-1",2025-10-21 00:00:00.000,3.00
"4800433032-2",2025-10-21 00:00:00.000,4.00
"4800433032-3",2025-10-21 00:00:00.000,1.00
"4800433032-4",2025-10-21 00:00:00.000,1.00
"4800433224-1",2025-11-26 00:00:00.000,31.00
"4800433224-2",2025-11-26 00:00:00.000,19.00
"4800433224-3",2025-11-26 00:00:00.000,12.00
"4800433224-4",2025-11-26 00:00:00.000,31.00
"4800433224-5",2025-11-26 00:00:00.000,31.00
"4800433224-6",2025-11-26 00:00:00.000,31.00
"4800433250-1",2025-10-22 00:00:00.000,5.00
"4800433494-1",2025-10-31 00:00:00.000,31.00
"4800433494-2",2025-10-31 00:00:00.000,31.00
"4800434085-1",2025-10-29 00:00:00.000,31.00
"4800434305-1",2025-10-29 00:00:00.000,2.00
"4800434312-1",2025-10-29 00:00:00.000,31.00
"4800434312-2",2025-10-29 00:00:00.000,31.00
"4800434312-3",2025-10-29 00:00:00.000,8.00
"4800434377-1",2025-10-29 00:00:00.000,31.00
"4800434403-1",2025-10-29 00:00:00.000,31.00
"4800434403-1",2025-11-17 00:00:00.000,0.00
"4800434403-2",2025-10-29 00:00:00.000,31.00
"4800434403-2",2025-11-17 00:00:00.000,0.00
"4800435971-1",2025-10-10 00:00:00.000,10.00
"4800436012-1",2025-10-16 00:00:00.000,1.00
"4800436093-1",2025-10-13 00:00:00.000,1.00
"4800436093-2",2025-10-13 00:00:00.000,1.00
"4800436121-1",2025-10-29 00:00:00.000,31.00
"4800436133-1",2025-10-20 00:00:00.000,12.00
"4800436133-2",2025-10-20 00:00:00.000,12.00
"4800436163-1",2025-10-29 00:00:00.000,31.00
"4800436163-2",2025-10-29 00:00:00.000,31.00
"4800436163-3",2025-10-29 00:00:00.000,31.00
"4800436172-1",2025-10-31 00:00:00.000,1.00
"4800436193-1",2025-10-29 00:00:00.000,31.00
"4800436204-1",2025-10-29 00:00:00.000,31.00
"4800436204-2",2025-10-29 00:00:00.000,31.00
"4800436207-1",2025-10-14 00:00:00.000,3.00
"4800436216-1",2025-10-29 00:00:00.000,31.00
"4800436268-1",2025-11-13 00:00:00.000,1.00
"4800436486-1",2025-10-14 00:00:00.000,24.00
"4800436531-1",2025-10-08 00:00:00.000,1.00
"4800436531-2",2025-10-08 00:00:00.000,1.00
"4800436531-3",2025-10-08 00:00:00.000,1.00
"4800436531-4",2025-10-08 00:00:00.000,1.00
"4800436602-1",2025-10-28 00:00:00.000,1.00
"4800436602-2",2025-10-28 00:00:00.000,2.00
"4800436602-3",2025-10-28 00:00:00.000,1.00
"4800436602-4",2025-10-28 00:00:00.000,50.00
"4800436602-5",2025-10-28 00:00:00.000,1.00
"4800436602-6",2025-10-28 00:00:00.000,8.00
"4800436602-7",2025-10-28 00:00:00.000,20.00
"4800436684-1",2025-10-16 00:00:00.000,6.00
"4800436684-2",2025-10-14 00:00:00.000,5.00
"4800436684-3",2025-10-14 00:00:00.000,5.00
"4800436684-4",2025-10-16 00:00:00.000,5.00
"4800436781-1",2025-11-19 00:00:00.000,1.00
"4800436850-1",2025-10-29 00:00:00.000,31.00
"4800436850-2",2025-10-29 00:00:00.000,31.00
"4800436872-1",2025-10-29 00:00:00.000,31.00
"4800437311-1",2025-10-31 00:00:00.000,31.00
"4800437311-1",2025-11-25 00:00:00.000,0.00
"4800437311-2",2025-10-31 00:00:00.000,31.00
"4800437311-2",2025-11-25 00:00:00.000,0.00
"4800437311-3",2025-10-31 00:00:00.000,31.00
"4800437311-3",2025-11-25 00:00:00.000,0.00
"4800437375-1",2025-10-29 00:00:00.000,8.00
"4800438121-1",2025-10-21 00:00:00.000,1.00
"4800438121-2",2025-10-21 00:00:00.000,1.00
"4800438134-1",2025-10-28 00:00:00.000,1.00
"4800438134-2",2025-10-28 00:00:00.000,1.00
"4800438134-3",2025-10-28 00:00:00.000,1.00
"4800438134-4",2025-10-28 00:00:00.000,1.00
"4800438134-5",2025-10-28 00:00:00.000,1.00
"4800438164-1",2025-10-21 00:00:00.000,1.00
"4800438164-2",2025-10-21 00:00:00.000,1.00
"4800438164-3",2025-10-21 00:00:00.000,1.00
"4800438164-4",2025-10-21 00:00:00.000,1.00
"4800438164-5",2025-10-21 00:00:00.000,1.00
"4800438164-6",2025-10-21 00:00:00.000,1.00
"4800438164-7",2025-10-21 00:00:00.000,1.00
"4800438164-8",2025-10-21 00:00:00.000,1.00
"4800438164-9",2025-10-21 00:00:00.000,1.00
"4800439396-1",2025-11-03 00:00:00.000,8.00
"4800439396-2",2025-11-03 00:00:00.000,40.00
"4800439396-3",2025-11-03 00:00:00.000,40.00
"4800439396-4",2025-11-03 00:00:00.000,2.00
"4800439396-5",2025-11-03 00:00:00.000,1.00
"4800439396-6",2025-11-03 00:00:00.000,24.00
"4800439396-7",2025-11-03 00:00:00.000,4.00
"4800439396-8",2025-11-03 00:00:00.000,10.00
"4800439446-1",2025-10-23 00:00:00.000,2.00
"4800439446-2",2025-10-23 00:00:00.000,6.00
"4800439446-3",2025-10-23 00:00:00.000,8.00
"4800439446-4",2025-10-27 00:00:00.000,1.00
"4800439607-1",2025-10-22 00:00:00.000,3.00
"4800439626-1",2025-11-02 00:00:00.000,1.00
"4800439626-10",2025-11-02 00:00:00.000,2.00
"4800439626-11",2025-11-02 00:00:00.000,2.00
"4800439626-2",2025-11-02 00:00:00.000,1.00
"4800439626-3",2025-11-02 00:00:00.000,2.00
"4800439626-4",2025-11-02 00:00:00.000,1.00
"4800439626-5",2025-11-02 00:00:00.000,2.00
"4800439626-6",2025-11-02 00:00:00.000,5.00
"4800439626-7",2025-11-02 00:00:00.000,3.00
"4800439626-8",2025-11-02 00:00:00.000,2.00
"4800439626-9",2025-11-02 00:00:00.000,2.00
"4800439780-1",2025-11-26 00:00:00.000,1.00
"4800439780-2",2025-11-26 00:00:00.000,1.00
"4800439780-3",2025-11-26 00:00:00.000,1.00
"4800439800-1",2025-10-29 00:00:00.000,20.00
"4800439800-1",2025-11-19 00:00:00.000,-2.00
"4800439890-1",2025-10-26 00:00:00.000,1.00
"4800439923-1",2025-10-09 00:00:00.000,1.00
"4800439964-1",2025-11-04 00:00:00.000,2.00
"4800439964-2",2025-11-04 00:00:00.000,1.00
"4800439967-1",2025-10-09 00:00:00.000,1.00
"4800439967-2",2025-10-09 00:00:00.000,1.00
"4800439976-1",2025-11-24 00:00:00.000,31.00
"4800440063-1",2025-10-29 00:00:00.000,31.00
"4800440063-2",2025-10-29 00:00:00.000,31.00
"4800440063-3",2025-10-29 00:00:00.000,31.00
"4800440162-1",2025-10-27 00:00:00.000,31.00
"4800440162-2",2025-10-27 00:00:00.000,31.00
"4800440162-3",2025-10-27 00:00:00.000,31.00
"4800440162-4",2025-10-27 00:00:00.000,31.00
