po_line_id,gr_posting_date,gr_effective_quantity,gr_amount_usd
4792308640-10001,2023-10-24,1.0,668.78
4792308640-10002,2023-10-24,1.0,222.92
4792308640-10003,2023-10-24,1.0,31.84
4792308651-10001,2023-11-02,1.0,977.5
4792308655-10001,2023-11-12,1.0,72.26
4792308656-1,2025-01-04,1.0,102.48
4792308656-2,2025-01-04,1.0,102.48
4792308659-10001,2023-11-02,1.0,1238.4
4792308659-10002,2023-11-02,1.0,2270.4
4792308797-1,2023-10-30,487.68,310.62
4792308797-2,2023-10-30,452.39,288.14
4792308846-1,2023-11-21,2.0,49.91
4792308846-1,2023-12-08,10.0,259.29
4792308976-1,2023-10-30,68.55,43.66
4792308976-2,2023-10-30,125.95,80.22
4792308976-3,2023-10-30,251.9,160.44
4792309053-1,2023-10-30,1000.0,636.94
4792309053-2,2023-10-30,409.09,260.56
4792309053-3,2023-10-30,42.27,26.92
4792309214-1,2024-03-05,1.0,145.85
4792309466-1,2023-11-07,1.0,102.13
4792309466-2,2023-11-07,1.0,102.13
4792309466-3,2024-01-05,1.0,109.6
4792309505-10001,2023-12-27,1.0,708.14
4792309505-2,2023-12-27,1.0,56.91
4792309505-3,2023-12-27,1.0,15.04
4792309505-4,2023-12-27,1.0,6.01
4792309514-1,2023-11-03,1.0,118.63
4792309514-2,2023-11-03,1.0,34.34
4792309575-10001,2023-12-27,1.0,708.14
4792309575-2,2023-12-27,1.0,56.91
4792309575-3,2023-12-27,1.0,15.04
4792309575-4,2023-12-27,1.0,6.01
4792309652-10001,2023-12-27,1.0,708.14
4792309652-2,2023-12-27,1.0,56.91
4792309652-3,2023-12-27,1.0,15.04
4792309652-4,2023-12-27,1.0,6.01
4792309697-1,2023-11-06,1.0,1786.96
4792309752-1,2023-11-02,1.0,254.43
4792309815-1,2023-10-31,1.0,606.49
4792309815-2,2023-12-28,1.0,403.7
4792309815-3,2023-11-03,1.0,684.24
4792310939-1,2023-10-31,1.0,1579.61
4792311227-10001,2023-10-24,1.0,950.0
4792311227-10002,2023-10-24,1.0,950.0
4792311227-10003,2023-10-24,1.0,950.0
4792311227-10004,2023-10-24,1.0,2277.0
4792312597-1,2023-11-12,6.0,149.73
4792312597-2,2023-11-12,2.0,7.91
4792312597-3,2023-11-12,2.0,11.19
4792312732-1,2023-10-29,12.0,82.85
4792312732-2,2023-10-27,36.0,111.21
4792312759-10001,2023-10-30,2.0,28174.550000000003
4792312759-10002,2024-01-22,2.0,30136.07
4792312888-1,2023-11-03,4.0,205.68
4792312888-10,2023-11-03,6.0,62.33
4792312888-11,2023-11-03,1.0,112.04
4792312888-2,2023-11-15,1.0,370.87
4792312888-3,2023-11-15,1.0,165.51
4792312888-4,2023-11-15,1.0,169.66
4792312888-5,2023-11-03,1.0,216.92
4792312888-6,2023-11-15,2.0,67.19
4792312888-7,2023-11-03,2.0,43.33
4792312888-8,2023-11-03,4.0,34.06
4792312888-9,2023-11-03,6.0,62.33
4792312965-10001,2023-10-30,2.0,2707.09
4792313018-1,2023-12-28,3.0,0.0
4792313018-13,2024-01-29,6.0,0.0
4792313018-14,2024-01-11,3.0,0.0
4792313018-21,2024-02-08,4.0,0.0
4792313018-22,2024-01-12,25.0,0.0
4792313018-23,2024-01-12,1.0,0.0
4792313018-26,2024-01-12,6.0,0.0
4792313018-3,2024-01-12,3.0,0.0
4792313034-1,2023-12-13,1.0,38.61
4792313052-10001,2023-11-28,1.0,2898.08
4792313125-1,2024-12-22,1.0,32.1
4792313125-2,2024-12-22,1.0,32.1
4792313174-1,2023-11-13,5.0,12.92
4792313174-2,2023-11-13,1.0,14.73
4792313174-3,2023-11-13,1.0,14.2
4792313357-10001,2023-10-30,1.0,175.15
4792313399-1,2023-10-26,1.0,140.25
4792313439-10001,2023-10-30,1.0,73.24
4792313439-10002,2023-10-30,1.0,585.98
4792313495-1,2023-12-08,1.0,153.54
4792313495-2,2023-12-08,1.0,153.54
4792313495-3,2023-12-08,1.0,172.07
4792313495-4,2023-12-08,5.0,430.17
4792313495-5,2023-12-08,3.0,258.1
4792313965-10001,2024-01-22,1.0,9286.36
4792313965-10002,2024-01-22,1.0,515.9
4792313965-10003,2024-01-22,1.0,2042.18
4792313965-10004,2024-01-22,1.0,257.42
4792314141-10003,2024-05-06,1.0,85.19
4792314141-10004,2024-05-06,1.0,276.49
4792314141-10005,2024-05-06,1.0,319.49
4792316044-1,2023-11-02,2.0,186.58
4792316044-10,2023-11-02,3.0,60.61
4792316044-11,2023-11-02,8.0,101.92
4792316044-12,2023-11-02,12.0,111.95
4792316044-13,2023-11-02,4.0,116.61
4792316044-14,2023-11-02,1.0,115.45
4792316044-15,2023-11-02,2.0,23.32
4792316044-16,2023-11-02,2.0,23.32
4792316044-17,2023-11-02,2.0,29.15
4792316044-18,2023-11-02,2.0,20.99
4792316044-19,2023-11-02,2.0,52.47
4792316044-2,2023-11-02,2.0,139.94
4792316044-20,2023-11-02,1.0,27.98
4792316044-21,2023-11-02,1.0,34.98
4792316044-22,2023-11-02,1.0,241.98
4792316044-23,2023-11-02,3.0,73.38
4792316044-24,2023-11-02,2.0,204.08
4792316044-25,2023-11-02,1.0,84.54
4792316044-26,2023-11-02,2.0,34.98
4792316044-27,2023-11-02,5.0,70.23
4792316044-28,2023-11-02,5.0,58.3
4792316044-29,2023-11-02,6.0,57.72
4792316044-3,2023-11-02,3.0,209.91
4792316044-30,2023-11-02,6.0,47.23
4792316044-31,2023-11-02,2.0,20.99
4792316044-32,2023-11-02,1.0,393.58
4792316044-33,2023-11-02,1.0,34.98
4792316044-34,2023-11-02,1.0,43.73
4792316044-35,2023-11-02,1.0,306.12
4792316044-36,2023-11-02,10.0,670.55
4792316044-37,2023-11-02,1.0,6.99
4792316044-38,2023-11-02,6.0,55.97
4792316044-39,2023-11-02,1.0,31.48
4792316044-4,2023-11-02,5.0,177.98
4792316044-40,2023-11-02,1.0,6.41
4792316044-41,2023-11-02,1.0,6.41
4792316044-42,2023-11-02,1.0,6.41
4792316044-43,2023-11-02,2.0,5.69
4792316044-44,2023-11-02,2.0,5.69
4792316044-45,2023-11-02,2.0,5.69
4792316044-46,2023-11-02,2.0,5.69
4792316044-47,2023-11-02,2.0,5.69
4792316044-48,2023-11-02,2.0,3.2
4792316044-49,2023-11-02,2.0,3.2
4792316044-5,2023-11-02,2.0,64.15
4792316044-50,2023-11-02,2.0,3.2
4792316044-51,2023-11-02,5.0,306.12
4792316044-52,2023-11-02,12.0,12.59
4792316044-53,2023-11-02,12.0,12.59
4792316044-54,2023-11-02,12.0,12.59
4792316044-55,2023-11-02,12.0,12.59
4792316044-56,2023-11-02,2.0,29.15
4792316044-57,2023-11-02,1.0,11.66
4792316044-58,2023-11-02,12.0,69.97
4792316044-59,2023-11-02,1.0,11.66
4792316044-6,2023-11-02,2.0,4.66
4792316044-60,2023-11-02,2.0,3.49
4792316044-61,2023-11-02,1.0,151.6
4792316044-62,2023-11-02,2.0,145.77
4792316044-63,2023-11-02,2.0,139.94
4792316044-64,2023-11-02,1.0,29.15
4792316044-7,2023-11-02,2.0,13.99
4792316044-8,2023-11-02,1.0,20.4
4792316044-9,2023-11-02,24.0,18.19
4792317278-10001,2023-10-30,1.0,1515.92
4792317278-2,2023-10-30,13.0,37.26
4792317283-1,2023-11-02,1.0,415.75
4792317283-10001,2023-11-02,1.0,76.43
4792317370-10001,2023-10-26,1.0,159.23
4792317370-2,2023-10-26,7.0,20.06
4792317393-10001,2023-10-25,1.0,2886.75
4792317393-10002,2023-10-25,1.0,288.91
4792317393-10003,2023-10-25,1.0,145.03
4792317393-10004,2023-10-25,1.0,3.82
4792317393-10005,2023-10-25,1.0,13.37
4792317393-10006,2023-10-25,1.0,18.47
4792317393-10007,2023-10-25,1.0,825.47
4792317393-10008,2023-10-25,1.0,107.32
4792317393-10009,2023-10-25,1.0,84.26
4792317477-10001,2023-10-27,2.0,11969.119999999999
4792317477-10002,2023-10-27,2.0,10500.0
4792317477-10003,2023-10-27,2.0,2449.8599999999997
4792317479-1,2023-11-12,6.0,83.23
4792317479-2,2023-11-12,1.0,142.12
4792317479-3,2023-11-12,1.0,28.43
4792317479-4,2023-11-04,1.0,38.47
4792317479-5,2023-11-04,1.0,92.2
4792317602-10001,2023-10-26,1.0,238.85
4792317602-2,2023-10-26,2.0,5.73
4792317604-10001,2023-10-26,1.0,178.34
4792317604-2,2023-10-26,1.0,4.76
4792317604-3,2023-10-26,1.0,2.86
4792317727-10001,2023-10-26,1.0,178.34
4792317744-1,2023-12-10,16.0,60.93
4792317744-10,2023-12-10,1.0,2.07
4792317744-11,2023-12-10,2.0,11.33
4792317744-12,2023-12-10,1.0,7.97
4792317744-13,2023-12-10,1.0,0.39
4792317744-14,2023-12-10,2.0,0.4
4792317744-15,2023-12-10,8.0,2.19
4792317744-16,2023-12-10,40.0,7.8
4792317744-17,2023-12-10,2.0,0.67
4792317744-18,2023-12-10,1.0,11.24
4792317744-19,2023-12-10,6.0,37.62
4792317744-2,2023-12-10,1.0,17.07
4792317744-20,2023-12-10,16.0,10.92
4792317744-21,2023-12-10,6.0,6.14
4792317744-22,2023-12-10,2.0,9.03
4792317744-23,2023-12-10,20.0,2.19
4792317744-24,2023-12-10,16.0,3.12
4792317744-25,2023-12-10,12.0,3.29
4792317744-26,2023-12-10,12.0,1.02
4792317744-27,2023-12-10,18.0,6.91
4792317744-28,2023-12-10,5.0,2.55
4792317744-29,2023-12-10,6.0,4.09
4792317744-3,2023-12-10,12.0,0.51
4792317744-30,2023-12-10,10.0,2.55
4792317744-31,2023-12-10,2.0,0.68
4792317744-32,2023-12-10,6.0,0.76
4792317744-33,2023-12-10,2.0,0.63
4792317744-34,2023-12-10,2.0,0.73
4792317744-35,2023-12-10,9.0,5.97
4792317744-36,2023-12-10,6.0,0.51
4792317744-37,2023-12-10,3.0,0.38
4792317744-38,2023-12-10,12.0,1.53
4792317744-39,2023-12-10,6.0,2.55
4792317744-4,2023-12-10,2.0,1.46
4792317744-40,2023-12-10,2.0,29.06
4792317744-41,2023-12-10,1.0,847.65
4792317744-42,2023-12-10,1.0,671.25
4792317744-43,2023-12-10,1.0,3881.77
4792317744-44,2023-12-10,1.0,1.45
4792317744-45,2023-12-10,1.28,158.53
4792317744-46,2023-12-10,15.0,17.55
4792317744-47,2023-12-10,3.0,2.55
4792317744-48,2023-12-10,1.0,4.16
4792317744-49,2023-12-10,1.0,14037.93
4792317744-5,2023-12-10,42.0,23.8
4792317744-6,2023-12-10,1.0,36.47
4792317744-7,2023-12-10,1.0,11.18
4792317744-8,2023-12-10,1.0,0.6
4792317744-9,2023-12-10,1.0,0.2
4792318000-1,2023-11-07,1.0,102.13
4792318000-2,2024-01-15,2.0,219.2
4792318256-10001,2023-11-14,1.0,987.26
4792318256-10002,2023-12-17,1.0,992.72
4792318256-10003,2024-01-16,1.0,1059.46
4792318326-10001,2024-01-08,1.0,54400.0
4792318326-10002,2024-01-08,1.0,5100.0
4792318326-10003,2024-01-08,1.0,6120.0
4792318326-10004,2024-01-08,1.0,5780.0
4792318450-10001,2023-10-25,1.0,95.51
4792318450-10002,2023-10-25,1.0,191.03
4792321081-1,2023-11-04,2.0,51.28
4792321081-2,2023-11-04,2.0,39.54
4792321081-3,2023-11-04,1.0,31.82
4792321081-4,2023-11-04,1.0,18.36
4792321180-1,2023-10-30,20.0,68.78
4792321181-1,2023-10-30,2.0,32.0
4792321181-2,2024-02-06,2.0,34.81
4792321307-10001,2023-12-06,1.0,15300.0
4792321307-10002,2023-12-06,1.0,1700.0
4792321307-10003,2023-12-06,1.0,1530.0
4792321307-10004,2023-12-06,1.0,1275.0
4792321307-10005,2023-12-06,1.0,977.5
4792321476-10001,2023-11-14,1.0,1974.0
4792321476-10002,2023-11-14,1.0,1974.0
4792321476-10003,2024-03-19,1.0,1974.0
4792321505-1,2023-11-03,5.0,396.27
4792321505-2,2023-11-03,1.0,101.94
4792321640-1,2023-11-07,3.0,71.67
4792321640-2,2023-11-07,1.0,20.7
4792321648-1,2023-11-07,1.0,30.03
4792321648-2,2023-11-07,6.0,34.77
4792321648-3,2023-11-07,30.0,26.75
4792321648-4,2023-11-07,6.0,70.43
4792321648-5,2023-11-07,6.0,70.43
4792321649-1,2023-11-07,2.0,6.92
4792321712-10001,2023-10-30,1.0,319.42
4792321713-1,2023-11-08,12.0,105.4
4792321713-2,2023-11-12,12.0,105.4
4792321713-3,2023-11-08,12.0,105.4
4792321713-4,2023-11-08,12.0,105.4
4792321713-5,2023-11-12,12.0,105.4
4792321720-1,2023-11-07,2.0,20.4
4792321798-1,2025-04-09,22.0,483.78
4792321857-10001,2023-10-30,1.0,703.2
4792321857-10002,2023-10-30,1.0,35.15
4792321941-10001,2023-10-30,1.0,110.65
4792321941-10002,2023-10-30,1.0,3.31
4792321960-10001,2023-10-30,1.0,220.27
4792321960-10002,2023-10-30,1.0,11.01
4792322012-10001,2023-10-26,1.0,315.53
4792322012-10002,2023-10-26,1.0,9.46
4792322472-10001,2023-10-30,1.0,291.21
4792325134-1,2023-11-07,3.0,237.01
4792325279-1,2023-11-14,25.0,1393.94
4792325279-2,2023-11-14,25.0,1393.94
4792325384-1,2023-11-03,2.0,175.79
4792325384-10001,2023-11-03,1.0,41.4
4792325384-2,2023-11-03,2.0,119.74
4792325392-1,2023-11-21,2.0,496.81
4792325392-10001,2023-11-21,1.0,100.61
4792325392-2,2023-11-21,1.0,82.8
4792325392-3,2023-11-21,1.0,595.34
4792325392-4,2023-11-21,1.0,103.5
4792325496-1,2023-11-21,1.0,2489.68
4792325532-10001,2024-02-26,1.0,1233.26
4792325637-10001,2023-12-14,1.0,1111.84
4792325672-1,2023-11-15,1.0,590.51
4792325672-2,2023-11-15,2.0,78.25
4792325672-3,2023-11-15,2.0,78.25
4792325672-4,2023-11-15,2.0,78.25
4792325672-5,2023-11-15,2.0,78.25
4792325672-6,2023-11-15,10.0,62.22
4792325672-7,2023-11-15,10.0,115.85
4792325672-8,2023-11-15,10.0,94.96
4792325672-9,2023-11-03,1.0,101.94
4792325739-1,2024-01-18,2.0,410.11
4792325821-10001,2024-01-01,1.0,1148.32
4792325837-1,2023-11-21,1.0,2489.68
4792325981-1,2023-11-06,1.0,735.66
4792326479-1,2023-11-15,6.0,29.92
4792326479-1,2023-12-07,2.0,10.36
4792326479-10,2023-11-06,50.0,154.45
4792326479-11,2023-11-06,48.0,17.73
4792326479-12,2023-11-06,48.0,18.64
4792326479-13,2023-11-06,20.0,107.0
4792326479-14,2023-11-06,2.0,69.24
4792326479-2,2023-11-06,8.0,39.89
4792326479-3,2023-11-06,20.0,99.74
4792326479-4,2023-11-06,10.0,168.59
4792326479-5,2023-11-06,5.0,84.29
4792326479-6,2023-11-06,10.0,170.12
4792326479-7,2023-11-06,20.0,106.11
4792326479-8,2023-11-06,50.0,535.03
4792326479-9,2023-11-06,2.0,24.31
4792326513-10001,2024-02-12,1.0,455.44
4792326513-10002,2024-02-12,1.0,75.9
4792327369-10001,2023-11-08,1.0,286.62
4792328668-1,2023-11-07,3.0,30.74
4792328668-2,2023-11-07,3.0,51.03
4792328668-3,2023-11-07,1.0,8.87
4792328668-4,2023-11-07,1.0,6.98
4792328668-5,2023-11-07,5.0,8.4
4792328669-1,2023-11-07,1.0,107.64
4792328738-1,2023-11-27,10.0,27.55
4792328738-2,2023-11-27,10.0,25.66
4792329403-1,2023-12-07,20.0,215.35
4792330617-10001,2023-10-30,1.0,114.64
4792330617-10002,2023-10-30,1.0,3.43
4792330648-10001,2023-12-14,1.0,497.94
4792330648-10002,2024-03-20,1.0,470.62
4792330691-1,2023-10-31,1.0,138.72
4792330691-10001,2023-10-31,1.0,672.61
4792330745-10001,2023-10-31,1.0,111.46
4792330745-10002,2023-10-31,1.0,175.15
4792330909-1,2023-11-10,10.0,156.42
4792330965-1,2023-12-09,1.0,23.42
4792330965-2,2023-12-09,1.0,19.7
4792331453-1,2023-11-03,3.0,238.85
4792331453-2,2023-11-03,4.0,34.39
4792331453-3,2023-11-03,1.0,28.66
4792331459-1,2024-01-12,12.0,91.86
4792331459-2,2024-01-12,6.0,36.09
4792331555-1,2023-11-15,1.0,1652.86
4792332351-11,2023-11-20,6.0,0.0
4792332351-12,2023-11-20,3.0,0.0
4792332351-19,2023-11-14,4.0,0.0
4792332351-2,2023-11-20,3.0,0.0
4792332351-20,2023-11-20,25.0,0.0
4792332351-21,2023-11-20,3.0,0.0
4792332351-24,2023-11-20,6.0,0.0
4792332352-1,2023-11-14,3.0,0.0
4792332771-1,2023-11-21,4.0,5643.31
4792334899-10001,2024-01-12,1.0,427.21
4792334899-10002,2024-01-12,1.0,1360.75
4792334899-2,2023-11-03,3.0,131.19
4792334899-3,2023-11-03,36.0,1139.82
4792334919-1,2023-11-06,2.0,965.71
4792334919-2,2023-11-15,6.0,748.16
4792334919-3,2023-11-06,13.0,118.82
4792334919-3,2023-11-15,37.0,338.18
4792334919-4,2023-11-06,3.0,66.87
4792335049-10001,2023-11-21,1.0,2675.15
4792335304-10001,2023-10-31,1.0,3000.0
4792335328-10002,2023-11-14,1.0,1102.39
4792335328-10002,2023-11-22,1.0,367.46
4792335328-10003,2023-11-14,1.0,23272.92
4792335328-10003,2023-11-30,1.0,18618.34
4792335598-10001,2023-12-01,1.0,1462.31
4792335598-10002,2023-11-14,1.0,1343.24
4792335598-10004,2023-11-14,1.0,6716.22
4792335598-10004,2023-12-01,1.0,6434.16
4792335733-10001,2023-12-21,1.0,1360.02
4792335751-10002,2024-01-30,2.0,4195.48
4792335803-1,2023-10-31,56.04,35.69
4792335803-2,2023-10-31,193.04,122.95
4792335803-3,2023-10-31,206.6,131.59
4792335803-4,2023-10-31,86.68,55.21
4792335803-5,2023-10-31,97.23,61.92
4792336125-10001,2023-10-31,1.0,5.63
4792336125-10002,2023-10-31,1.0,187.69
4792336316-1,2023-11-03,35.0,3998.69
4792336316-10001,2023-11-07,1.0,15.92
4792336316-2,2023-11-03,30.0,5100.0
4792336316-3,2023-11-03,10.0,388.02
4792339373-1,2023-11-05,5.0,32.26
4792339373-2,2023-11-05,1.0,13.15
4792339529-10001,2023-11-01,1.0,30.3
4792339529-10002,2023-11-01,1.0,30.3
4792339529-10003,2023-11-01,1.0,30.3
4792339562-1,2023-11-27,1.0,2880.0
4792339562-10,2023-11-27,1.0,2400.0
4792339562-11,2023-11-27,1.0,2400.0
4792339562-12,2023-11-27,1.0,1440.0
4792339562-13,2023-11-27,1.0,1440.0
4792339562-14,2023-11-27,1.0,1440.0
4792339562-2,2023-11-27,1.0,2880.0
4792339562-3,2023-11-27,1.0,2880.0
4792339562-4,2023-11-27,1.0,2880.0
4792339562-5,2023-11-27,1.0,2880.0
4792339562-6,2023-11-27,1.0,3080.0
4792339562-7,2023-11-27,1.0,3080.0
4792339562-8,2023-11-27,1.0,3080.0
4792339562-9,2023-11-27,1.0,2880.0
4792339576-10001,2023-11-14,1.0,69.93
4792339576-10002,2023-11-14,1.0,69.93
4792339576-10003,2023-11-14,1.0,69.93
4792339583-10001,2023-11-01,1.0,72.26
4792339583-10002,2023-11-01,1.0,72.26
4792339583-10003,2023-11-01,1.0,72.26
4792339646-10001,2023-11-01,1.0,238.85
4792339646-2,2023-11-01,2.0,5.73
4792339649-1,2023-11-03,1.0,113.84
4792339751-1,2023-11-28,2.0,713.37
4792339755-1,2023-11-01,1.0,113.18
4792339762-10001,2023-11-01,1.0,178.34
4792339762-2,2023-11-01,4.0,11.46
4792339762-3,2023-11-01,1.0,4.76
4792339827-10001,2023-11-01,1.0,178.34
4792340199-1,2023-11-01,1.0,280.11
4792340199-2,2023-11-01,1.0,104.95
4792340532-10001,2023-12-19,1.0,708.14
4792340582-1,2023-12-04,1.0,174.71
4792340695-1,2023-11-16,1.0,102.13
4792340695-2,2023-11-10,1.0,102.13
4792340695-3,2023-11-16,1.0,102.13
4792342294-1,2023-11-21,1.0,626.4
4792342363-1,2023-11-21,2.0,55.07
4792342363-10001,2023-11-21,1.0,891.71
4792342363-2,2023-11-21,1.0,14.69
4792342363-3,2023-11-21,3.0,28.94
4792342363-4,2023-11-21,1.0,23.03
4792342363-5,2023-11-21,2.0,13.1
4792342363-6,2023-11-21,1.0,20.67
4792342363-7,2023-11-21,1.0,596.65
4792342363-8,2023-11-21,1.0,98.08
4792343314-1,2023-12-07,6.0,36.09
4792343314-2,2023-12-07,5.0,16.67
4792343314-3,2023-12-07,15.0,3.17
4792343314-4,2023-12-07,10.0,70.28
4792343315-1,2023-12-07,4.0,222.15
4792343324-10001,2023-11-14,1.0,1851.58
4792343324-10002,2023-11-14,1.0,21478.43
4792343348-10001,2023-11-02,1.0,625.36
4792343362-10001,2024-01-19,1.0,20.5
4792343362-10002,2024-01-19,1.0,1093.64
4792343362-10003,2024-01-19,1.0,68.35
4792343362-10004,2024-01-19,1.0,861.81
4792343434-1,2023-11-02,1.0,102.13
4792343513-1,2024-01-28,1.0,2181.81
4792343521-10001,2023-11-12,1.0,1353.22
4792343521-10002,2023-11-12,1.0,252.17
4792343521-10003,2023-11-12,1.0,25.47
4792343521-10004,2023-11-12,1.0,135.77
4792343521-10006,2023-11-12,1.0,343.94
4792343593-1,2023-11-21,1.0,569.42
4792343701-1,2023-11-08,2.0,242.03
4792343710-1,2024-01-05,1.0,290.49
4792343912-1,2023-12-12,3.0,592.18
4792343912-2,2023-12-12,3.0,621.8
4792343912-3,2023-12-12,5.0,149.4
4792343912-4,2023-12-12,1.0,178.06
4792344170-10001,2024-01-09,1.0,1448.16
4792344177-1,2024-01-28,1.0,2181.81
4792344289-1,2023-12-12,1.0,1042.73
4792344289-2,2023-12-12,1.0,9.87
4792344352-10001,2023-11-28,1.0,1324.84
4792344355-10001,2023-11-02,1.0,235.24
4792344439-1,2023-12-22,4.0,847.12
4792344439-2,2023-12-22,10.0,1224.35
4792344439-3,2023-12-22,4.0,847.12
4792344650-1,2023-11-17,1.0,0.0
4792344650-2,2023-11-17,2.0,0.0
4792344650-3,2023-12-04,1.0,0.0
4792344650-4,2023-11-17,2.0,0.0
4792344650-5,2023-11-17,1.0,0.0
4792347229-10001,2024-01-31,1.0,6952.82
4792347229-10002,2024-01-31,1.0,2297.54
4792347318-1,2023-11-15,1.0,283.43
4792347318-10001,2023-11-15,1.0,41.4
4792347319-1,2024-01-28,1.0,260.08
4792347342-10001,2024-01-19,1.0,3206.59
4792347342-10002,2024-01-19,1.0,492.13
4792347369-10001,2023-11-23,1.0,160.0
4792347395-1,2023-11-30,1.0,267.51
4792347425-1,2023-11-13,1.0,134.1
4792347425-2,2023-11-13,1.0,141.75
4792347427-10001,2024-01-19,1.0,456.67
4792347427-10002,2024-01-19,1.0,219.88
4792347427-10003,2024-01-19,1.0,357.41
4792347440-10001,2023-11-08,1.0,611.46
4792347499-1,2023-11-06,1.0,91.05
4792347507-1,2023-11-15,10.0,339.42
4792347598-10001,2023-11-15,1.0,226.75
4792347598-10002,2023-11-15,1.0,25.47
4792347620-10001,2023-11-25,1.0,659.23
4792347621-1,2024-01-28,1.0,88.85
4792347621-10001,2024-01-28,1.0,1148.32
4792347621-10002,2024-01-28,1.0,107.96
4792347621-2,2024-01-28,2.0,533.15
4792347621-3,2024-01-28,1.0,638.88
4792347621-5,2024-01-28,1.0,111.07
4792347622-10001,2023-11-28,1.0,794.9
4792347762-1,2023-11-09,2.0,1303.79
4792347835-10001,2024-01-19,1.0,17429.93
4792347835-10002,2024-01-19,1.0,820.23
4792347932-1,2024-06-30,10.0,15.3
4792347932-2,2024-06-30,10.0,58.0
4792347932-3,2024-06-30,20.0,116.0
4792347944-1,2023-11-09,1.0,482.09
4792347944-2,2023-11-09,1.0,1476.93
4792347944-3,2023-11-09,2.0,69.97
4792348149-10001,2023-11-07,1.0,333.05
4792348149-10002,2023-11-07,1.0,932.1
4792348149-10003,2023-11-07,1.0,308.5
4792350015-1,2023-12-08,1.0,327.64
4792350015-2,2023-12-08,1.0,651.73
4792350015-3,2023-12-08,1.0,76.21
4792350015-4,2023-12-08,1.0,289.47
4792350015-5,2023-12-08,1.0,262.09
4792350469-10001,2023-11-14,1.0,1132.07
4792350469-10002,2023-11-14,1.0,18.11
4792350509-1,2023-12-06,1.0,651.88
4792350509-1,2024-01-18,-1.0,-673.27
4792350509-1,2024-02-08,1.0,650.16
4792350509-2,2023-12-06,1.0,644.27
4792350509-2,2024-01-18,-1.0,-665.41
4792350509-2,2024-02-08,1.0,642.57
4792350509-3,2023-12-06,1.0,9.02
4792350509-3,2024-01-18,-1.0,-9.32
4792350509-3,2024-02-08,1.0,99.0
4792350537-1,2023-11-07,2.0,1303.79
4792350662-1,2025-05-14,1.0,93.94
4792350662-2,2025-05-14,1.0,33.85
4792350662-3,2025-05-14,1.0,20.09
4792352178-1,2023-11-28,29576.0,11114.54
4792352477-10001,2023-11-14,1.0,2962.54
4792352477-10002,2023-11-14,1.0,740.63
4792352477-10003,2023-11-14,1.0,1481.27
4792352614-1,2023-11-14,1.0,107.19
4792352614-2,2023-11-14,10.0,26.81
4792352614-3,2023-11-14,10.0,16.43
4792352614-4,2023-11-14,50.0,53.5
4792352614-5,2023-11-14,2.0,104.82
4792352614-6,2023-11-14,1.0,1.01
4792352614-7,2023-11-14,1.0,85.98
4792352614-8,2023-11-14,5.0,78.72
4792352614-9,2023-11-14,2.0,15.87
4792352984-10001,2023-11-23,1.0,210.0
4792352984-10002,2023-11-23,1.0,120.0
4792353131-1,2023-11-12,1.0,415.75
4792353131-10001,2023-11-12,1.0,76.43
4792353153-1,2023-11-14,1.0,26.75
4792353153-2,2023-11-14,3.0,88.28
4792353153-3,2023-11-14,1.0,5.09
4792353153-4,2023-11-14,1.0,14.01
4792353153-5,2023-11-14,1.0,21.01
4792353153-6,2023-11-14,1.0,278.21
4792353153-7,2023-11-14,1.0,26.75
4792353217-1,2024-02-06,10.0,591.41
4792353217-2,2024-02-06,10.0,582.97
4792353312-1,2024-01-09,4.5,825.1
4792353312-10001,2024-01-09,1.0,304.44
4792353312-10002,2024-01-09,1.0,79.67
4792353949-10001,2023-11-23,1.0,3900.0
4792353949-10002,2023-11-23,1.0,13770.0
4792354412-10001,2024-01-28,1.0,1913.87
4792356104-10001,2024-02-06,1.0,1390.64
4792356104-10002,2024-02-06,1.0,881.16
4792356104-10003,2024-02-06,1.0,3788.65
4792356104-10004,2024-02-06,1.0,12187.05
4792356104-10005,2024-02-06,1.0,32207.33
4792356104-10006,2024-02-06,1.0,7901.39
4792356165-10001,2023-11-06,1.0,9.13
4792356165-10002,2023-11-06,1.0,100.29
4792356165-10003,2023-11-06,1.0,177.62
4792356177-1,2023-11-16,1.0,7.96
4792356178-1,2023-11-16,50.0,83.43
4792356178-2,2023-11-16,1.0,12.98
4792356188-10001,2023-11-08,1.0,33.97
4792356188-10002,2023-11-08,1.0,937.22
4792356188-10003,2023-11-08,1.0,169.67
4792356234-10001,2024-05-03,1.0,3870.01
4792356412-1,2025-02-28,3.0,35.59
4792356413-1,2025-02-28,1.0,13.83
4792356413-2,2025-02-28,2.0,7.75
4792356413-3,2025-02-28,2.0,21.7
4792356413-4,2025-02-28,1.0,9.49
4792356414-1,2025-02-28,2.0,15.73
4792356414-2,2025-02-28,2.0,5.97
4792356415-1,2025-02-28,10.0,33.41
4792356433-10001,2023-11-07,1.0,159.23
4792356433-2,2023-11-07,4.0,11.46
4792356479-10001,2023-11-08,1.0,1924.84
4792357328-10001,2023-11-15,1.0,242.03
4792357328-10002,2023-11-15,1.0,41.4
4792357427-10001,2023-11-08,1.0,1248.4
4792357427-2,2023-11-08,7.0,20.06
4792357428-10001,2023-11-08,1.0,2318.47
4792357506-1,2023-11-28,1.0,2419.68
4792357506-2,2023-11-28,1.0,392.96
